id,intakedate,intakereason,istransfer,sheltercode,identichipnumber,animalname,breedname,basecolour,speciesname,animalage,sexname,location,movementdate,movementtype,istrial,returndate,returnedreason,deceaseddate,deceasedreason,diedoffshelter,puttosleep,isdoa
47684,18-03-2017 00:00,Abandoned,0,C17031691,9.8102E+14,Gabby (Sage),Domestic Short Hair,Grey,Cat,16 years 8 months.,Female,Adoptable Cat Kennels,26-04-2017 00:00,Foster,0,21-05-2017 00:00,Stray,,Died in care,0,0,0
47684,18-03-2017 00:00,Abandoned,0,C17031691,9.8102E+14,Gabby (Sage),Domestic Short Hair,Grey,Cat,16 years 8 months.,Female,Adoptable Cat Kennels,27-07-2017 00:00,Foster,0,31-07-2017 00:00,Stray,,Died in care,0,0,0
47684,18-03-2017 00:00,Abandoned,0,C17031691,9.8102E+14,Gabby (Sage),Domestic Short Hair,Grey,Cat,16 years 8 months.,Female,Adoptable Cat Kennels,31-07-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47685,18-03-2017 00:00,Abandoned,0,C17031692,9.8102E+14,Suzette,Domestic Short Hair,Tortie,Cat,18 years 2 months.,Female,Cat room B,13-04-2017 00:00,Adoption,0,10-05-2018 00:00,Moving,,Died in care,0,0,0
47685,18-03-2017 00:00,Abandoned,0,C17031692,9.8102E+14,Suzette,Domestic Short Hair,Tortie,Cat,18 years 2 months.,Female,Cat room B,14-05-2018 00:00,Transfer,0,,Stray,,Died in care,0,0,0
47688,18-03-2017 00:00,Abandoned,0,C17031695,9.8102E+14,Beyonce,Domestic Short Hair,Grey and White,Cat,2 years 10 months.,Female,Adoptable Cat Big Colony,20-03-2017 00:00,Foster,0,17-04-2017 00:00,Stray,,Died in care,0,0,0
47688,18-03-2017 00:00,Abandoned,0,C17031695,9.8102E+14,Beyonce,Domestic Short Hair,Grey and White,Cat,2 years 10 months.,Female,Adoptable Cat Big Colony,26-04-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47695,20-03-2017 00:00,Abandoned,0,D17031702,9.8102E+14,Earnest,Labrador Retriever/German Shepherd Dog,Black,Dog,2 years 3 months.,Male,Adoptable Dogs,31-03-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47696,20-03-2017 00:00,Abandoned,0,C17031703,9.8102E+14,Pepsi,Domestic Short Hair,Grey and White,Cat,2 years 8 months.,Male,Adoptable Cat Kennels,07-04-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47697,21-03-2017 00:00,Abandoned,0,C17031704,9.8102E+14,William,Domestic Short Hair,Fawn,Cat,3 years 8 months.,Male,Adoptable Cat Big Colony,21-04-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47698,21-03-2017 00:00,Stray,0,C17031705,9.8102E+14,Amal Clooney,Domestic Short Hair,Black,Cat,4 years 10 months.,Female,Adoptable Cat Kennels,26-03-2017 00:00,Foster,0,15-05-2017 00:00,Stray,,Died in care,0,0,0
47698,21-03-2017 00:00,Stray,0,C17031705,9.8102E+14,Amal Clooney,Domestic Short Hair,Black,Cat,4 years 10 months.,Female,Adoptable Cat Kennels,21-06-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47701,21-03-2017 00:00,,0,C17031708,,Jordan,Domestic Medium Hair,Brown and Black,Cat,4 years 7 months.,Male,Stray Cats,28-03-2017 00:00,Transfer,0,,Stray,,Died in care,0,0,0
47702,21-03-2017 00:00,Abandoned,0,D17031709,9.8102E+14,Sadie,Boxer/Shep Mix,Brindle,Dog,9 years 3 months.,Female,Adoptable Dogs,08-04-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47703,21-03-2017 00:00,Abandoned,0,C17031710,9.8102E+14,Promise,Domestic Long Hair,Black,Cat,2 years 8 months.,Female,Adoptable Cat Big Colony,08-04-2017 00:00,Foster,0,03-05-2017 00:00,Stray,,Died in care,0,0,0
47703,21-03-2017 00:00,Abandoned,0,C17031710,9.8102E+14,Promise,Domestic Long Hair,Black,Cat,2 years 8 months.,Female,Adoptable Cat Big Colony,03-05-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47704,21-03-2017 00:00,Abandoned,0,D17031711,9.8102E+14,Charlie,Chihuahua/Mix,Red,Dog,2 years 4 months.,Male,Adoptable Dogs,12-04-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47707,22-03-2017 00:00,Abandoned,0,C17031714,9.8102E+14,Benji,DMH/DSH,Black,Cat,1 year 8 months.,Male,Adoptable Cat Kennels,06-04-2017 00:00,Foster,0,10-05-2017 00:00,Stray,,Died in care,0,0,0
47707,22-03-2017 00:00,Abandoned,0,C17031714,9.8102E+14,Benji,DMH/DSH,Black,Cat,1 year 8 months.,Male,Adoptable Cat Kennels,16-05-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47708,22-03-2017 00:00,Abandoned,0,C17031715,9.8102E+14,Simba,DMH/DSH,Black,Cat,1 year 8 months.,Male,Adoptable Cat Kennels,06-04-2017 00:00,Foster,0,11-05-2017 00:00,Stray,,Died in care,0,0,0
47708,22-03-2017 00:00,Abandoned,0,C17031715,9.8102E+14,Simba,DMH/DSH,Black,Cat,1 year 8 months.,Male,Adoptable Cat Kennels,23-05-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47710,22-03-2017 00:00,Abandoned,0,D17031717,,Jayce,Pitbull,Blue,Dog,5 years 8 months.,Male,Stray Dogs Theta,02-04-2017 00:00,Reclaimed,0,,Stray,,Died in care,0,0,0
47712,23-03-2017 00:00,Stray,0,D17031665,9.8102E+14,Maya,Pomeranian/Siberian Husky,Silver,Dog,2 years 6 months.,Female,Dog room C,31-03-2017 00:00,Adoption,0,01-08-2017 00:00,Stray,,Died in care,0,0,0
47712,23-03-2017 00:00,Stray,0,D17031665,9.8102E+14,Maya,Pomeranian/Siberian Husky,Silver,Dog,2 years 6 months.,Female,Dog room C,19-08-2017 00:00,Adoption,0,29-03-2018 00:00,Stray,,Died in care,0,0,0
47712,23-03-2017 00:00,Stray,0,D17031665,9.8102E+14,Maya,Pomeranian/Siberian Husky,Silver,Dog,2 years 6 months.,Female,Dog room C,30-03-2018 00:00,Reclaimed,0,,Stray,,Died in care,0,0,0
47714,23-03-2017 00:00,Abandoned,0,D17031721,9.8102E+14,Acheron,Pitbull,Grey,Dog,4 years 7 months.,Male,Adoptable Dogs,20-05-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47715,23-03-2017 00:00,Abandoned,0,D17031722,9.8102E+14,Renesmee,Pitbull/Mix,Brown,Dog,6 years 2 months.,Female,Office,11-05-2017 00:00,Foster,0,06-07-2017 00:00,Stray,,Died in care,0,0,0
47715,23-03-2017 00:00,Abandoned,0,D17031722,9.8102E+14,Renesmee,Pitbull/Mix,Brown,Dog,6 years 2 months.,Female,Office,09-07-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47717,23-03-2017 00:00,Police Assist,0,D17031724,9.8102E+14,Luna,Pitbull/Mix,Black and White,Dog,4 years 8 months.,Female,Adoptable Dogs,07-06-2017 00:00,Adoption,0,28-12-2017 00:00,Police Assist,,Died in care,0,0,0
47717,23-03-2017 00:00,Police Assist,0,D17031724,9.8102E+14,Luna,Pitbull/Mix,Black and White,Dog,4 years 8 months.,Female,Adoptable Dogs,30-01-2018 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47718,23-03-2017 00:00,Abandoned,0,D17031725,9.8102E+14,Tank,American Staffordshire Terrier,Black and White,Dog,6 years 8 months.,Male,Adoptable Dogs,07-05-2017 00:00,Adoption,0,21-08-2017 00:00,Unsuitable Accommodation,,Died in care,0,0,0
47718,23-03-2017 00:00,Abandoned,0,D17031725,9.8102E+14,Tank,American Staffordshire Terrier,Black and White,Dog,6 years 8 months.,Male,Adoptable Dogs,15-09-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47721,24-03-2017 00:00,Incompatible with owner lifestyle,0,D17031728,9.8102E+14,Smokey,Terrier,Grey and White,Dog,2 years 8 months.,Male,Adoptable Dogs,05-04-2017 00:00,Adoption,0,24-06-2017 00:00,Incompatible with owner lifestyle,,Died in care,0,0,0
47721,24-03-2017 00:00,Incompatible with owner lifestyle,0,D17031728,9.8102E+14,Smokey,Terrier,Grey and White,Dog,2 years 8 months.,Male,Adoptable Dogs,29-06-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47724,24-03-2017 00:00,Abandoned,0,H17031666,,Magnolia,Rex,White,House Rabbit,6 years 1 month.,Female,Lobby,04-04-2017 00:00,Foster,0,05-04-2017 00:00,Stray,,Died in care,0,0,0
47724,24-03-2017 00:00,Abandoned,0,H17031666,,Magnolia,Rex,White,House Rabbit,6 years 1 month.,Female,Lobby,06-04-2017 00:00,Adoption,0,20-07-2018 00:00,Unsuitable Accommodation,,Died in care,0,0,0
47724,24-03-2017 00:00,Abandoned,0,H17031666,,Magnolia,Rex,White,House Rabbit,6 years 1 month.,Female,Lobby,09-08-2018 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47725,24-03-2017 00:00,Abandoned,0,R17031732,,Sailor,Lionhead/Jersey Wooly,White,House Rabbit,5 years 5 months.,Male,Lobby,01-04-2017 00:00,Transfer,0,,Stray,,Died in care,0,0,0
47727,24-03-2017 00:00,Abandoned,0,D17031734,0A1220492C,Elliot,Terrier/Beagle,Brown,Dog,9 years 8 months.,Male,Adoptable Dogs,08-04-2017 00:00,Adoption,0,03-11-2017 00:00,Incompatible with owner lifestyle,,Died in care,0,0,0
47727,24-03-2017 00:00,Abandoned,0,D17031734,0A1220492C,Elliot,Terrier/Beagle,Brown,Dog,9 years 8 months.,Male,Adoptable Dogs,15-11-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47728,24-03-2017 00:00,Abandoned,0,D17031735,9.8102E+14,Moto,Rat Terrier,Black and White,Dog,16 years 8 months.,Male,Adoptable Dogs,05-04-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47730,24-03-2017 00:00,Abandoned,0,C17031737,9.8102E+14,Beemer,Domestic Short Hair,Orange and White,Cat,1 year 11 months.,Male,Adoptable Cat Kennels,07-04-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47733,24-03-2017 00:00,,0,R17031740,,Peter,Rex,Chocolate,House Rabbit,2 years 2 months.,Male,Lobby,07-04-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47735,24-03-2017 00:00,Abandoned,0,R17031742,,Cottontail,American,Brown,House Rabbit,4 years 3 months.,Female,Lobby,12-04-2017 00:00,Transfer,0,,Stray,,Died in care,0,0,0
47736,24-03-2017 00:00,Abandoned,0,R17031743,,Floppsy,Dutch,Brown,House Rabbit,4 years 3 months.,Male,Lobby,07-04-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47737,24-03-2017 00:00,Abandoned,0,R17031744,,Mopsy,Rex,Chocolate,House Rabbit,4 years 3 months.,Female,Lobby,12-04-2017 00:00,Transfer,0,,Stray,,Died in care,0,0,0
47738,25-03-2017 00:00,Biting,0,D17031745,,Kingston,Australian Shepherd/Border Collie,Black and White,Dog,4 years 5 months.,Male,Stray Dogs Theta,04-04-2017 00:00,Reclaimed,0,,Stray,,Died in care,0,0,0
47740,25-03-2017 00:00,Abandoned,0,R17031747,,Whiskers,Standard,White,Rat,4 years 6 months.,Male,Lobby,22-04-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47741,25-03-2017 00:00,Abandoned,0,R17031748,,Racer,Standard,Grey and White,Rat,4 years 7 months.,Male,Lobby,22-04-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47742,25-03-2017 00:00,Abandoned,0,D17031749,9.8102E+14,Snickers,Mastiff/Mix,Tan,Dog,2 years 7 months.,Male,Adoptable Dogs,17-04-2017 00:00,Adoption,0,,Stray,29-04-2017 00:00,"UU - untreatable, unmanageable",1,0,0
47744,25-03-2017 00:00,Abandoned,0,D17031751,9.8102E+14,Tara,Pitbull/Labrador Retriever,Black,Dog,2 years 6 months.,Female,Adoptable Dogs,15-04-2017 00:00,Foster,0,27-05-2017 00:00,Stray,,Died in care,0,0,0
47744,25-03-2017 00:00,Abandoned,0,D17031751,9.8102E+14,Tara,Pitbull/Labrador Retriever,Black,Dog,2 years 6 months.,Female,Adoptable Dogs,27-05-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47747,27-03-2017 00:00,Abandoned,0,D17031754,9.8102E+14,Jelly,Border Collie/Mix,Black and White,Dog,2 years 9 months.,Female,Adoptable Dogs,29-03-2017 00:00,Foster,0,21-04-2017 00:00,Stray,,Died in care,0,0,0
47747,27-03-2017 00:00,Abandoned,0,D17031754,9.8102E+14,Jelly,Border Collie/Mix,Black and White,Dog,2 years 9 months.,Female,Adoptable Dogs,13-05-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47748,27-03-2017 00:00,Abandoned,0,D17031755,9.8102E+14,Peach,Border Collie/Mix,Brown,Dog,1 year 8 months.,Female,Adoptable Dogs,29-03-2017 00:00,Foster,0,05-05-2017 00:00,Stray,,Died in care,0,0,0
47748,27-03-2017 00:00,Abandoned,0,D17031755,9.8102E+14,Peach,Border Collie/Mix,Brown,Dog,1 year 8 months.,Female,Adoptable Dogs,08-05-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47749,27-03-2017 00:00,Abandoned,0,D17031756,9.8102E+14,Buster Brown,Border Collie/Mix,Brown and White,Dog,1 year 8 months.,Male,Adoptable Dogs,22-04-2017 00:00,Foster,0,10-05-2017 00:00,Stray,,Died in care,0,0,0
47749,27-03-2017 00:00,Abandoned,0,D17031756,9.8102E+14,Buster Brown,Border Collie/Mix,Brown and White,Dog,1 year 8 months.,Male,Adoptable Dogs,14-05-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47750,27-03-2017 00:00,Abandoned,0,D17031757,9.8102E+14,Pepper,Border Collie/Mix,Brown and White,Dog,2 years 0 months.,Female,Stray Dogs Beta,29-03-2017 00:00,Foster,0,05-05-2017 00:00,Stray,,Died in care,0,0,0
47750,27-03-2017 00:00,Abandoned,0,D17031757,9.8102E+14,Pepper,Border Collie/Mix,Brown and White,Dog,2 years 0 months.,Female,Stray Dogs Beta,08-05-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47751,27-03-2017 00:00,Abandoned,0,D17031758,9.8102E+14,Butter,Border Collie/Mix,Brown and White,Dog,1 year 8 months.,Male,Adoptable Dogs,29-03-2017 00:00,Foster,0,21-04-2017 00:00,Stray,,Died in care,0,0,0
47751,27-03-2017 00:00,Abandoned,0,D17031758,9.8102E+14,Butter,Border Collie/Mix,Brown and White,Dog,1 year 8 months.,Male,Adoptable Dogs,22-04-2017 00:00,Foster,0,05-05-2017 00:00,Stray,,Died in care,0,0,0
47751,27-03-2017 00:00,Abandoned,0,D17031758,9.8102E+14,Butter,Border Collie/Mix,Brown and White,Dog,1 year 8 months.,Male,Adoptable Dogs,09-05-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47752,27-03-2017 00:00,Abandoned,0,D17031759,9.8102E+14,Pistol Pete,Border Collie/Mix,Black and White,Dog,1 year 8 months.,Male,Adoptable Dogs,29-03-2017 00:00,Foster,0,21-04-2017 00:00,Stray,,Died in care,0,0,0
47752,27-03-2017 00:00,Abandoned,0,D17031759,9.8102E+14,Pistol Pete,Border Collie/Mix,Black and White,Dog,1 year 8 months.,Male,Adoptable Dogs,22-04-2017 00:00,Foster,0,10-05-2017 00:00,Stray,,Died in care,0,0,0
47752,27-03-2017 00:00,Abandoned,0,D17031759,9.8102E+14,Pistol Pete,Border Collie/Mix,Black and White,Dog,1 year 8 months.,Male,Adoptable Dogs,16-05-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47753,27-03-2017 00:00,Abandoned,0,D17031760,9.8102E+14,King,Border Collie/Mix,Black and White,Dog,2 years 2 months.,Male,Dog room D,29-03-2017 00:00,Foster,0,21-04-2017 00:00,Stray,,Died in care,0,0,0
47753,27-03-2017 00:00,Abandoned,0,D17031760,9.8102E+14,King,Border Collie/Mix,Black and White,Dog,2 years 2 months.,Male,Dog room D,22-04-2017 00:00,Foster,0,10-05-2017 00:00,Stray,,Died in care,0,0,0
47753,27-03-2017 00:00,Abandoned,0,D17031760,9.8102E+14,King,Border Collie/Mix,Black and White,Dog,2 years 2 months.,Male,Dog room D,10-05-2017 00:00,Adoption,0,17-07-2018 00:00,Moving,,Died in care,0,0,0
47753,27-03-2017 00:00,Abandoned,0,D17031760,9.8102E+14,King,Border Collie/Mix,Black and White,Dog,2 years 2 months.,Male,Dog room D,23-07-2018 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47754,27-03-2017 00:00,Abandoned,0,D17031761,9.8102E+14,Chutney,Border Collie/Mix,Brown and White,Dog,1 year 8 months.,Female,Adoptable Dogs,29-03-2017 00:00,Foster,0,05-05-2017 00:00,Stray,,Died in care,0,0,0
47754,27-03-2017 00:00,Abandoned,0,D17031761,9.8102E+14,Chutney,Border Collie/Mix,Brown and White,Dog,1 year 8 months.,Female,Adoptable Dogs,10-05-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47755,27-03-2017 00:00,Abandoned,0,D17031762,9.8102E+14,Lucy Lu,Border Collie/Mix,Black and White,Dog,1 year 8 months.,Female,Adoptable Dogs,29-03-2017 00:00,Foster,0,21-04-2017 00:00,Stray,,Died in care,0,0,0
47755,27-03-2017 00:00,Abandoned,0,D17031762,9.8102E+14,Lucy Lu,Border Collie/Mix,Black and White,Dog,1 year 8 months.,Female,Adoptable Dogs,22-04-2017 00:00,Foster,0,10-05-2017 00:00,Stray,,Died in care,0,0,0
47755,27-03-2017 00:00,Abandoned,0,D17031762,9.8102E+14,Lucy Lu,Border Collie/Mix,Black and White,Dog,1 year 8 months.,Female,Adoptable Dogs,12-05-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47756,27-03-2017 00:00,Abandoned,0,D17031763,9.8102E+14,Vista,Border Collie/Mix,Black and White,Dog,1 year 8 months.,Female,Adoptable Dogs,29-03-2017 00:00,Foster,0,21-04-2017 00:00,Stray,,Died in care,0,0,0
47756,27-03-2017 00:00,Abandoned,0,D17031763,9.8102E+14,Vista,Border Collie/Mix,Black and White,Dog,1 year 8 months.,Female,Adoptable Dogs,21-04-2017 00:00,Foster,0,05-05-2017 00:00,Stray,,Died in care,0,0,0
47756,27-03-2017 00:00,Abandoned,0,D17031763,9.8102E+14,Vista,Border Collie/Mix,Black and White,Dog,1 year 8 months.,Female,Adoptable Dogs,09-05-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47757,27-03-2017 00:00,Abandoned,0,D17031764,9.8102E+14,Honey,Border Collie/Mix,Brown and White,Dog,1 year 8 months.,Female,Adoptable Dogs,29-03-2017 00:00,Foster,0,05-05-2017 00:00,Stray,,Died in care,0,0,0
47757,27-03-2017 00:00,Abandoned,0,D17031764,9.8102E+14,Honey,Border Collie/Mix,Brown and White,Dog,1 year 8 months.,Female,Adoptable Dogs,09-05-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47759,27-03-2017 00:00,Stray,0,D17031766,9.8102E+14,Sam,Chihuahua/Mix,Tan,Dog,13 years 7 months.,Female,Stray Dogs Alpha,22-04-2017 00:00,Foster,0,30-05-2017 00:00,Stray,,Died in care,0,0,0
47759,27-03-2017 00:00,Stray,0,D17031766,9.8102E+14,Sam,Chihuahua/Mix,Tan,Dog,13 years 7 months.,Female,Stray Dogs Alpha,16-07-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47760,27-03-2017 00:00,Abandoned,0,D17031767,9.8102E+14,Maverick,German Shepherd Dog,Ruddy,Dog,3 years 7 months.,Male,Adoptable Dogs,02-04-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47762,27-03-2017 00:00,Abandoned,0,D17031769,9.8102E+14,Lola,Chihuahua,Tan,Dog,6 years 8 months.,Female,Special Care Dogs,19-05-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47763,28-03-2017 00:00,Abandoned,0,C17031770,9.8102E+14,Robin,DSH/Unknown,Black,Cat,8 years 8 months.,Female,Adoptable Cat Middle Colony,08-04-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47764,28-03-2017 00:00,Abandoned,0,D17031771,9.8102E+14,Monet,Pitbull/Mix,Brown,Dog,2 years 8 months.,Female,Adoptable Dogs,29-04-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47765,28-03-2017 00:00,Abandoned,0,D17031772,,Blaze,Weimaraner/Terrier,Blue,Dog,2 years 10 months.,Male,Stray Dogs Beta,19-04-2017 00:00,Transfer,0,,Stray,,Died in care,0,0,0
47766,28-03-2017 00:00,Abandoned,0,D17031773,9.8102E+14,Peanut,Pit Bull Terrier,Brown,Dog,2 years 8 months.,Male,Stray Dogs Beta,03-05-2017 00:00,Adoption,0,15-05-2017 00:00,Moving,,Died in care,0,0,0
47766,28-03-2017 00:00,Abandoned,0,D17031773,9.8102E+14,Peanut,Pit Bull Terrier,Brown,Dog,2 years 8 months.,Male,Stray Dogs Beta,25-05-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47767,28-03-2017 00:00,Abandoned,0,C17031774,,Xavier,DSH/Unknown,Brown and Black,Cat,6 years 2 months.,Male,Stray Cats,07-04-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47768,28-03-2017 00:00,Abandoned,0,C17031775,9.82E+14,Sapphire,Domestic Medium Hair,Grey,Cat,4 years 6 months.,Female,Stray Cats,02-04-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47769,28-03-2017 00:00,Abandoned,0,D17031776,9.8102E+14,Enzo,Chihuahua/Miniature Pinscher,White,Dog,2 years 3 months.,Male,Adoptable Dogs,04-04-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47770,28-03-2017 00:00,Abandoned,0,D17031777,9.8102E+14,Little,Rat Terrier/Mix,Cream,Dog,7 years 8 months.,Female,Adoptable Dogs,04-04-2017 00:00,Adoption,0,02-05-2017 00:00,Stray,,Died in care,0,0,0
47770,28-03-2017 00:00,Abandoned,0,D17031777,9.8102E+14,Little,Rat Terrier/Mix,Cream,Dog,7 years 8 months.,Female,Adoptable Dogs,07-05-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
47771,28-03-2017 00:00,Abandoned,0,D17031778,9.8102E+14,Chica,Rat Terrier/Beagle,Tricolour,Dog,8 years 8 months.,Female,Adoptable Dogs,01-04-2017 00:00,Adoption,0,06-04-2017 00:00,Incompatible with owner lifestyle,,Died in care,0,0,0
47771,28-03-2017 00:00,Abandoned,0,D17031778,9.8102E+14,Chica,Rat Terrier/Beagle,Tricolour,Dog,8 years 8 months.,Female,Adoptable Dogs,10-04-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
55297,31-03-2017 12:28,Owner Died,0,C1703003,9.8102E+14,Batman,Domestic Short Hair,Black and White,Cat,11 years 7 months.,Male,Adoptable Cat Big Colony,07-04-2017 00:00,Adoption,0,22-05-2017 00:00,Allergies,,Died in care,0,0,0
55297,31-03-2017 12:28,Owner Died,0,C1703003,9.8102E+14,Batman,Domestic Short Hair,Black and White,Cat,11 years 7 months.,Male,Adoptable Cat Big Colony,20-06-2017 00:00,Adoption,0,19-07-2017 00:00,Unable to Afford,,Died in care,0,0,0
55297,31-03-2017 12:28,Owner Died,0,C1703003,9.8102E+14,Batman,Domestic Short Hair,Black and White,Cat,11 years 7 months.,Male,Adoptable Cat Big Colony,13-08-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
55298,31-03-2017 13:03,Stray,0,C1703005,9.8102E+14,Marcus Antonius,Domestic Long Hair,Golden,Cat,3 years 7 months.,Male,Adoptable Cat Kennels,12-04-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
55299,31-03-2017 13:23,Stray,0,C17031780,9.8102E+14,Grasshopper,Domestic Short Hair,Tortie,Cat,5 years 7 months.,Female,Adoptable Cat Big Colony,07-04-2017 00:00,Foster,0,21-04-2017 00:00,Stray,,Died in care,0,0,0
55299,31-03-2017 13:23,Stray,0,C17031780,9.8102E+14,Grasshopper,Domestic Short Hair,Tortie,Cat,5 years 7 months.,Female,Adoptable Cat Big Colony,25-04-2017 00:00,Foster,0,06-06-2017 00:00,Stray,,Died in care,0,0,0
55299,31-03-2017 13:23,Stray,0,C17031780,9.8102E+14,Grasshopper,Domestic Short Hair,Tortie,Cat,5 years 7 months.,Female,Adoptable Cat Big Colony,07-07-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
55300,31-03-2017 13:46,TNR - Trap/Neuter/Release,0,C1703006,9.8102E+14,Jay Jay,Domestic Short Hair,Orange,Cat,2 years 7 months.,Male,Adoptable Cat Glass Colony,07-04-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
55301,31-03-2017 13:53,Stray,0,C1703007,9.8102E+14,Ginger Zee,Domestic Short Hair,Orange,Cat,3 years 2 months.,Female,Adoptable Cat Kennels,07-04-2017 00:00,Adoption,0,27-02-2018 00:00,Marriage/Relationship split,,Died in care,0,0,0
55301,31-03-2017 13:53,Stray,0,C1703007,9.8102E+14,Ginger Zee,Domestic Short Hair,Orange,Cat,3 years 2 months.,Female,Adoptable Cat Kennels,02-03-2018 00:00,Adoption,0,28-12-2018 00:00,Incompatible with other pets,,Died in care,0,0,0
55301,31-03-2017 13:53,Stray,0,C1703007,9.8102E+14,Ginger Zee,Domestic Short Hair,Orange,Cat,3 years 2 months.,Female,Adoptable Cat Kennels,08-01-2019 00:00,Adoption,0,,Stray,,Died in care,0,0,0
55302,29-03-2017 13:54,Unable to Afford,0,D1703001,9.8102E+14,Quincy,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,1 year 9 months.,Male,Stray Dogs Alpha,29-03-2017 00:00,Foster,0,11-04-2017 00:00,Stray,,Died in care,0,0,0
55302,29-03-2017 13:54,Unable to Afford,0,D1703001,9.8102E+14,Quincy,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,1 year 9 months.,Male,Stray Dogs Alpha,15-04-2017 00:00,Foster,0,21-04-2017 00:00,Stray,,Died in care,0,0,0
55302,29-03-2017 13:54,Unable to Afford,0,D1703001,9.8102E+14,Quincy,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,1 year 9 months.,Male,Stray Dogs Alpha,22-04-2017 00:00,Foster,0,22-04-2017 00:00,Stray,,Died in care,0,0,0
55302,29-03-2017 13:54,Unable to Afford,0,D1703001,9.8102E+14,Quincy,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,1 year 9 months.,Male,Stray Dogs Alpha,28-04-2017 00:00,Adoption,0,,Stray,,Died in care,0,0,0
55303,31-03-2017 13:56,Unsuitable Accommodation,0,C1703008,9.8102E+14,Binks,Domestic Short Hair,Black,Cat,3 years 8 months.,Male,Adoptable Cat Big Colony,27-04-2017 00:00,Foster,0,10-07-2017 00:00,Stray,,Died in care,0,0,0
